종목코드,판매비와관리비,판매비와관리비_전기,판매비와관리비_전전기,매출원가,매출원가_전기,매출원가_전전기
101330,102551811417.0,109545779342.0,106249016112.0,1226977419646.0,1138830764389.0,1116304606795.0
078890,93540128793.0,88059269659.0,83244666704.0,411483627176.0,443173089604.0,471988422857.0
214680,55874245501.0,51617569231.0,42497111836.0,74323387752.0,58046995724.0,50090616831.0
365330,10580036611.0,11821927592.0,8726468583.0,88735096897.0,96849573173.0,96131868335.0
451250,33375414191.0,28740556499.0,19862010573.0,30127385991.0,23364564490.0,14245028490.0
105740,24764033569.0,21498050202.0,21008220889.0,92917231523.0,77112685896.0,78652870886.0
0011A0,9277689610.0,9159674191.0,5418526263.0,42988368966.0,44084034893.0,42939439989.0
066700,130800220503.0,113481342010.0,89484184641.0,130576404562.0,123644360740.0,115801980039.0
045660,35766464094.0,13334253328.0,2402783512.0,115747502270.0,30117281354.0,2013814420.0
079810,14501667237.0,17336949625.0,10940876205.0,56933944027.0,123680999471.0,114665008770.0
053280,128904824486.0,124647032738.0,130788976881.0,494629188133.0,530218353116.0,519110510243.0
012700,,,,243630506737.0,276432294768.0,334276847771.0
263800,20708089596.0,17954253458.0,16714612613.0,81890542217.0,92070199176.0,81282806291.0
039980,15477473966.0,17976521855.0,17290707591.0,32848469115.0,36403551449.0,40686411590.0
251120,6621250957.0,6361650329.0,5995306143.0,6305040779.0,4852200257.0,4562783062.0
011370,54363710513.0,31917466342.0,31300451235.0,528196488228.0,691004668849.0,565252211770.0
389030,11844196373.0,12340656275.0,10161822555.0,10310354400.0,6374303659.0,6883985532.0
037760,22879684835.0,20980952193.0,21107903333.0,105191665666.0,108197955558.0,114326754377.0
381620,9351923489.0,6606099944.0,4308814377.0,25626244900.0,52557634120.0,53803101587.0
124560,98537483506.0,73924879664.0,60255445239.0,1016493428853.0,929095770271.0,674047389861.0
065510,,,,64306907477.0,62346649989.0,64809742604.0
475430,5713611529.0,6612526184.0,5743053480.0,56207622835.0,56441487721.0,46460145387.0
058400,20317111057.0,19498712190.0,19629900821.0,44995514608.0,44841041147.0,40356232285.0
347890,22210258521.0,11511608737.0,10275306697.0,45870596733.0,19642242408.0,17134293526.0
067170,142332711289.0,161600281237.0,148813426351.0,712069213560.0,762509115309.0,820698387084.0
024880,57931825803.0,52985821852.0,57098803473.0,650586085344.0,673011452875.0,705301752246.0
382840,10364594020.0,8813713368.0,10945131180.0,131757179680.0,128608439383.0,121670065345.0
033560,,,,2017430668.0,1077795843.0,32162900372.0
253840,19631252561.0,20814552904.0,18603374946.0,8605749827.0,11304273031.0,11287025487.0
205470,12784752770.0,11690055077.0,15413428941.0,27881337688.0,24281841230.0,50768852482.0
091590,2459886655.0,6321819640.0,4594816475.0,66482128873.0,52345875176.0,71576232335.0
080010,12647545045.0,12742803119.0,11530438277.0,68218275874.0,64315569772.0,55618133553.0
265560,18320712295.0,14675945847.0,9793833027.0,72250772469.0,64763488819.0,50112857889.0
214260,17093020498.0,15553504367.0,16665844093.0,16928424728.0,15124860877.0,15320061936.0
351320,5151909614.0,2937127915.0,6378935349.0,17325360843.0,11965905995.0,16272550778.0
047820,22851783080.0,29406562978.0,27528572701.0,146512474144.0,196247834003.0,214084455526.0
073640,11545166236.0,11967352834.0,9174326989.0,12729274857.0,14666801497.0,18355886153.0
225530,8744375850.0,7378709930.0,7320798744.0,34620712117.0,47635407422.0,59226621698.0
900260,124244770.0,80883819.0,86290937.0,3637550868.0,2509216993.0,1804736595.0
371950,15939745568.0,14393276583.0,13909103706.0,36357381403.0,53118256205.0,51077329421.0
234300,25339160181.0,24737768992.0,24320669539.0,133942759615.0,152994828993.0,105472192753.0
900300,667524376.0,661043065.0,778553958.0,570052964.0,550148826.0,589036448.0
173130,26039201748.0,22956729406.0,18918477612.0,193210625590.0,159277131505.0,192111528984.0
067370,3304046825.0,6454057084.0,3443963077.0,5332364567.0,2761962215.0,3655580564.0
208140,22084226835.0,23190755598.0,20386267290.0,132040331862.0,144069786498.0,129355019292.0
128660,5106704916.0,8258326811.0,4713634085.0,331623937162.0,237056364919.0,219381526810.0
246960,7598924448.0,5469432025.0,4225596165.0,17809534495.0,2928364752.0,1113689618.0
212710,8451844107.0,6575809739.0,6095985709.0,29610012480.0,33873138574.0,21811033388.0
170030,19403550388.0,17558367853.0,11626007349.0,336195619047.0,298449592791.0,280515256578.0
060590,44067698027.0,54646428237.0,47644610084.0,73452148355.0,70243847038.0,94811557798.0
052900,21957504043.0,20159343172.0,26009360313.0,98962020093.0,102899914401.0,120546726001.0
294630,3427033579.0,3557929293.0,3916782650.0,3817315537.0,2314679738.0,5568016924.0
041930,34026179816.0,34787019089.0,31504856965.0,352198991727.0,330028570924.0,315581087782.0
094860,10959977560.0,10306461136.0,6898904500.0,24702099505.0,30641039966.0,14195789425.0
004590,23513642316.0,23544138376.0,21553750073.0,100569266513.0,87352460573.0,68966392077.0
048910,58442726055.0,53616158428.0,51013179706.0,274456549583.0,201131751140.0,251241864380.0
017480,8328281202.0,8112948646.0,8473799616.0,204534666956.0,211988698811.0,244236258411.0
084730,131514734645.0,122445362115.0,91543107359.0,389179056261.0,340744546240.0,293729995726.0
204840,14060732811.0,12074795991.0,11937494461.0,20938655141.0,15741027835.0,17323543007.0
011320,39187328930.0,36781757600.0,33142539528.0,376572117891.0,329668793858.0,286465797639.0
217330,13778315638.0,13494811684.0,12637826762.0,20439859068.0,8081432371.0,2338139772.0
085670,18853545721.0,22517840756.0,16784992439.0,126049089542.0,138782812373.0,167994890435.0
088390,,,,31133508410.0,28056120176.0,37221942995.0
234030,9744351917.0,7787734577.0,5556040586.0,142307061751.0,154368445488.0,127812761320.0
019540,115220476119.0,75371338180.0,47086769941.0,691817955356.0,657477137186.0,545982696622.0
096350,9846887271.0,8669246115.0,8303306803.0,50174116909.0,52292543130.0,57815306671.0
142280,12266787558.0,12517556909.0,12223845876.0,93259490142.0,89000031553.0,79986106998.0
010280,,,,494639095766.0,384688525852.0,341950967919.0
303810,19953424095.0,16671854829.0,16730207935.0,97344964039.0,103228176921.0,94901438716.0
054040,10877217861.0,9480772263.0,10474335029.0,384035222825.0,399386042024.0,337466787117.0
171120,13984128707.0,17262679242.0,16003258385.0,104915705719.0,115173381565.0,106984669564.0
020710,10956116927.0,8778208050.0,8145398622.0,142358118471.0,131936639105.0,121117716184.0
360070,30189695073.0,15665927525.0,11460351118.0,28143494763.0,97623031817.0,96948353192.0
041910,9077455985.0,11098001944.0,8953083044.0,43276947419.0,48328411392.0,49917940652.0
024830,19254427599.0,17860931292.0,17090588675.0,189304830600.0,211702586996.0,170047354565.0
000440,10608427605.0,10691355984.0,11087525832.0,40727860893.0,40865807588.0,45125616197.0
302430,10921570969.0,11868844109.0,10696537697.0,35252456908.0,42004230524.0,65118291344.0
030960,11558475076.0,11612357276.0,12630787556.0,50384752471.0,46382785366.0,56422664081.0
0117P0,52042783353.0,44134781690.0,21337374222.0,49111068135.0,41484033380.0,25137120134.0
228670,62541263395.0,80253821087.0,64878267335.0,58569333488.0,43842331562.0,74885227472.0
067570,134325505439.0,129479466431.0,110013139840.0,1511434227934.0,1390291870800.0,1198482440110.0
234920,10391463915.0,13176306933.0,6723366641.0,1493900350.0,3788341980.0,6088356590.0
332370,11768358244.0,10756713975.0,10207646915.0,26438542945.0,24685891490.0,20627203537.0
012790,26017315921.0,24646914414.0,23132320274.0,47126587962.0,48774257326.0,51564728285.0
261780,14414968211.0,8043156240.0,6678968101.0,14697781.0,23926911.0,34502667.0
083790,21816011776.0,38294329776.0,32369979227.0,29332779354.0,7772320983.0,3421657232.0
066310,4769949976.0,4173684709.0,6188982042.0,18218762998.0,16005063454.0,16741123746.0
104040,24434962456.0,21545758659.0,21468294551.0,11968114126.0,968420390.0,796954079.0
006140,2720573769.0,2358724162.0,2428788448.0,164872083544.0,156158914270.0,157002038835.0
347000,12060682323.0,11372696799.0,9870585635.0,22159922581.0,21771404433.0,21835881112.0
277880,17974878967.0,14828052000.0,14321864958.0,238432795059.0,241528656839.0,244812350738.0
140070,34618712239.0,29304920074.0,26223078869.0,185488422351.0,208157851883.0,126779090239.0
331380,14762912882.0,13227336638.0,10018955325.0,40747935664.0,50044791499.0,46792922854.0
054620,31898801179.0,41887924240.0,34528970970.0,59817310325.0,74714644372.0,25122394336.0
153710,8003531392.0,7348606099.0,6828150548.0,16755036986.0,14739401789.0,13175362414.0
096250,17611366362.0,14316772087.0,13921615727.0,17005285701.0,18901052714.0,17793714933.0
417790,10696373614.0,10466830459.0,9498966965.0,25162896127.0,27677742945.0,26288221725.0
417970,13612113738.0,12243448629.0,11713304813.0,54817669417.0,51603166547.0,50824921719.0
061250,8922751360.0,9798304865.0,9471197391.0,94174384170.0,109210598435.0,111022618989.0
049080,16619926144.0,9514930139.0,11336899759.0,36187869548.0,39526359953.0,44731796046.0
026150,11079519951.0,11236212814.0,13875936595.0,169586828290.0,192541306512.0,216497028306.0
002800,32315497159.0,29327969729.0,27404611619.0,70672597216.0,70169779765.0,69177118283.0
072950,8750210004.0,7417548981.0,5836641834.0,103118822478.0,72629669930.0,64600433394.0
024740,12348467472.0,12856393919.0,19491958333.0,110726918535.0,118234047368.0,143506672321.0
460940,4084515744.0,2961039672.0,2377062434.0,2552555814.0,2527488116.0,2312534676.0
388870,11507092762.0,12601090336.0,10116681013.0,,,
038460,62687127517.0,62027311578.0,68920378688.0,397519223901.0,402047238419.0,377158637747.0
175140,-20942427857.0,-14446185265.0,-8576901695.0,-46177480402.0,-34825082230.0,-37919731419.0
451220,10152293357.0,6521164596.0,4498693633.0,22633006996.0,9205392046.0,4209672513.0
196490,12283035051.0,11457831148.0,16170983103.0,27500279329.0,46741091384.0,115361477116.0
162300,20625621407.0,18039388440.0,14849373022.0,328495949616.0,357577245869.0,295676091963.0
457600,-19022134230.0,-25005643042.0,-22717085200.0,28950303583.0,40958221564.0,42138298144.0
0007J0,8604318705.0,6368829413.0,3475063815.0,0.0,0.0,0.0
950200,11772394.0,10850705.0,8438963.0,31432399.0,24995741.0,19006222.0
092040,22649234403.0,57533185339.0,53070060086.0,36470995242.0,123122699658.0,104778088183.0
049550,13352007430.0,14430167740.0,11933095378.0,63379292099.0,56795540409.0,47030143626.0
048430,13948603071.0,12245103309.0,12310836473.0,181491243481.0,178599021198.0,191361683141.0
110790,188079867311.0,195660176760.0,205790524627.0,128591660231.0,123481540175.0,115143167886.0
457370,2407785647.0,2317401551.0,1708828275.0,,,
137080,13761695675.0,15812967646.0,11710470207.0,49573956074.0,46721081656.0,56206129911.0
100030,5618574893.0,6398990744.0,6622058228.0,10963335632.0,11428906517.0,13773566322.0
081150,9368374959.0,8833930766.0,9668883646.0,194629373110.0,193869312440.0,242924960946.0
222110,3002679668.0,4129617157.0,5211791038.0,8907717363.0,9522903694.0,6328831386.0
179530,8648725868.0,8123904579.0,7980339465.0,7749208590.0,7129657397.0,7254012675.0
109860,5058593543.0,5618869442.0,4472282549.0,85215569840.0,79747845604.0,93605149506.0
439580,20601428019.0,20200785333.0,12852555170.0,167274805007.0,119981254474.0,99656424475.0
036000,5381931062.0,4389522393.0,7844452429.0,6296530153.0,7055154621.0,15451664510.0
136150,7488955980.0,7680459230.0,7255637662.0,23877743518.0,28128082862.0,31761447197.0
032850,7534984781.0,7140015064.0,7033171896.0,22586630218.0,23264958676.0,20205859521.0
456070,15500923802.0,12698247557.0,11397493654.0,7660641055.0,10194179515.0,10883450256.0
168330,12892406476.0,13292646887.0,9986013826.0,12629009959.0,12738888682.0,12885349576.0
014970,6568564735.0,5290774926.0,5229603481.0,81170192331.0,82972298324.0,79871767265.0
396270,29828851035.0,30319802959.0,24155047433.0,22761063199.0,20371392557.0,14515805691.0
318160,9528171272.0,5008183375.0,4579181113.0,32220912487.0,19373705485.0,19595634142.0
321370,13212576161.0,15503597816.0,17222074974.0,17361022386.0,15883833678.0,9285191041.0
004780,17998826610.0,17975707209.0,17658823591.0,238261299048.0,240866418760.0,237819726233.0
061040,,,,243078033852.0,305255242290.0,264536991477.0
032540,26902542287.0,23232236932.0,22135083067.0,64244174737.0,63975296001.0,67932361355.0
039010,25850862341.0,23723777479.0,16889844131.0,120467336556.0,134126874122.0,115371209564.0
382480,11663808866.0,10007275492.0,7865057723.0,23432264777.0,24715548119.0,24257031770.0
147760,7925627566.0,7653611960.0,8703075752.0,37757673969.0,29839993846.0,29606056793.0
005670,31113156795.0,26961858024.0,22350579249.0,270861368151.0,232102648159.0,197849788416.0
216050,10758347599.0,14461087756.0,9301415458.0,28219928820.0,24325996331.0,24877811871.0
424960,8507688147.0,7591079326.0,6624795533.0,6159451927.0,3901218666.0,2824017914.0
043650,,,,38665215223.0,38252839863.0,39281477624.0
241690,10754075000.0,9003845000.0,8003240000.0,94351112000.0,88013012000.0,82447139000.0
039420,6811907585.0,7115723332.0,6740576012.0,30280020207.0,33082067693.0,35880529521.0
303360,5582518715.0,4772773441.0,3915302501.0,5816525514.0,4239907673.0,4148452122.0
070300,6885690896.0,5150893800.0,8275305499.0,9749513673.0,7773174340.0,26605739326.0
062970,2326649625.0,2776319239.0,2922602591.0,4669168440.0,8524579449.0,14513431290.0
208370,15160047965.0,13287513719.0,12304367389.0,15826210925.0,15140825503.0,14162523907.0
122350,,,,511347011682.0,492022840533.0,487821512193.0
299660,8966151673.0,9198897365.0,7158920550.0,7266337875.0,3460080264.0,
010240,9668704280.0,9890216772.0,10441464968.0,112457434325.0,110033038903.0,123139836004.0
039020,53854473997.0,56166208737.0,56000702500.0,394502715666.0,434646453013.0,399281079714.0
448710,4015796161.0,4177391159.0,4472093235.0,55783194356.0,51324084708.0,38026663569.0
064240,8443524680.0,6967225856.0,19043185776.0,92428308820.0,53141501371.0,54846735772.0
054300,8999531116.0,7085427726.0,6012841908.0,60953837007.0,55519607037.0,61472501198.0
060310,3327811180.0,3512912033.0,3122503222.0,31525659956.0,38918409215.0,36554742995.0
001840,7285686825.0,10903284039.0,8133633992.0,104614781489.0,137155220819.0,145556162491.0
187420,13986356336.0,16177369025.0,16794742496.0,28178298467.0,21128906430.0,19677180521.0
059270,2750659294.0,3101621877.0,3193869169.0,12948446432.0,12552211087.0,11984406956.0
412350,11677905262.0,9400672092.0,5522593721.0,6553288106.0,3824183417.0,6284098017.0
044340,118300439313.0,81600163588.0,75515672802.0,311907877466.0,275474783637.0,293265010232.0
294090,21224014000.0,67745519954.0,37504334951.0,4683280564.0,7786336202.0,8452133056.0
049470,8082223767.0,7129890076.0,8179614918.0,21278629657.0,28760574256.0,42051332237.0
082210,27861496589.0,25922970100.0,39352483477.0,170985779890.0,196482129060.0,183565510751.0
100590,19574725082.0,18795085902.0,17542051466.0,105025711124.0,116399824580.0,131143932819.0
420570,10059587058.0,9030952152.0,5895561824.0,19986927186.0,20472170056.0,16969881682.0
320000,7160629441.0,6508166796.0,3532829762.0,9350436564.0,7342830557.0,12042603330.0
419080,7851626223.0,10222365787.0,9781338743.0,3843286373.0,2571410327.0,4409627714.0
033320,18122640529.0,18977096505.0,26615183140.0,288015941415.0,241279784085.0,190525045669.0
323350,3619224019.0,3531795518.0,2636658601.0,19287897433.0,13891203510.0,8657830441.0
065170,6516066450.0,9136472971.0,20354444742.0,2814205556.0,2884852788.0,10964090086.0
016250,55103346479.0,65061391290.0,59699515537.0,1234179516690.0,1129968370873.0,1825567238465.0
459550,14355405577.0,19953678681.0,13133834864.0,89626267398.0,92353814610.0,60122529009.0
357580,24341523063.0,22106591978.0,17394683802.0,92477240999.0,104885311614.0,69262781382.0
203400,19683794688.0,34288261460.0,31267729593.0,568483696.0,537179365.0,1258465079.0
155650,17148959580.0,15891779743.0,13624649502.0,151054321391.0,144941558569.0,175238617106.0
037440,21815828626.0,20273694831.0,22068553425.0,200915712547.0,205408388098.0,199207367416.0
333620,12971611103.0,7755839251.0,9879154403.0,41971964322.0,44692170694.0,39492953230.0
008370,5857558157.0,5667439961.0,6696580481.0,75181269758.0,69393782013.0,62534947789.0
191420,8460172678.0,7006743443.0,6492085187.0,1904997925.0,1982616917.0,2468275090.0
003310,14824227808.0,14878654166.0,12246142626.0,75523640078.0,81134897169.0,85084200797.0
089850,166358435846.0,146126425463.0,116111606992.0,480071638008.0,426881433894.0,378170721107.0
294140,6047609503.0,5612236853.0,7400863838.0,8553745645.0,7959326827.0,14765088910.0
0004V0,4730626205.0,4402968302.0,3139913186.0,62292137841.0,63540952907.0,62383357602.0
348150,60704037188.0,53721568823.0,42189306247.0,18239008087.0,21542270552.0,9406778152.0
049480,46989217937.0,42892916524.0,38995793882.0,178216609157.0,176735187738.0,158445325726.0
053620,17442224561.0,18049106347.0,16227181193.0,120517126116.0,132022322182.0,134249055935.0
039610,9717038035.0,9143327542.0,9482214829.0,73379754223.0,74157127016.0,72038732814.0
033230,38931686407.0,40854464316.0,38651662166.0,308083227054.0,323478417178.0,321375581688.0
126880,15585256787.0,13705058342.0,14092715608.0,128553783647.0,121290865067.0,148475869064.0
