종목코드,종목명,시장구분,종목구분,현재가,등락률,시가총액,상장주식수,거래량,외국인비율,PER,ROE,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계,부채비율,영업이익률,ROE_계산,기준연도,보고서
272210,한화시스템,KOSPI,보통주,75800,-2.7,14320100000000,188919,207958,10.59,77.03,6.6,209145275418.0,3664150568020.0,5326266452919.0,119898725355.0,5000999101579.0,10327265554498.0,106.5,3.27,4.18,2025,사업보고서
030200,KT,KOSPI,보통주,54500,1.11,13735200000000,252022,193285,49.0,10.6,10.22,1836770000000.0,28244161000000.0,23490550000000.0,2469133000000.0,19458023000000.0,42948573000000.0,120.72,8.74,9.44,2025,사업보고서
047810,한국항공우주,KOSPI,보통주,133100,-3.27,12973900000000,97475,237790,23.66,73.17,10.51,187312615904.0,3696379351601.0,8472910028151.0,269190196660.0,1897346862036.0,10370256890187.0,446.57,7.28,9.87,2025,사업보고서
005830,DB손해보험,KOSPI,보통주,187400,1.85,12274800000000,65500,199691,44.26,8.27,17.75,1790581000000.0,,63087018000000.0,2383950000000.0,10935289000000.0,74022307000000.0,576.91,,16.37,2025,사업보고서
078930,GS,KOSPI,보통주,129200,4.87,12002100000000,92895,530181,18.49,5.24,5.55,1038137000000.0,25184127000000.0,16513794000000.0,2936061000000.0,19194117000000.0,35707911000000.0,86.04,11.66,5.41,2025,사업보고서
003230,삼양식품,KOSPI,보통주,1547000,4.53,11653600000000,7533,43148,17.99,23.9,37.59,388673674725.0,2351785163786.0,924955585739.0,524188406060.0,1271540001153.0,2196495586892.0,72.74,22.29,30.57,2025,사업보고서
307950,현대오토에버,KOSPI,보통주,416000,0.6,11408400000000,27424,55895,1.86,59.8,10.27,186789322000.0,4252067261000.0,1730471981000.0,255302187000.0,1874718905000.0,3605190886000.0,92.31,6.0,9.96,2025,사업보고서
071050,한국금융지주,KOSPI,보통주,191300,-0.05,10660400000000,55726,114414,36.83,4.76,18.66,2024352000000.0,,124062437000000.0,2345329000000.0,12099491000000.0,136161928000000.0,1025.35,,16.73,2025,사업보고서
003490,대한항공,KOSPI,보통주,28700,1.77,10567900000000,368221,2729584,23.46,-41.41,7.28,647272880287.0,25225542379502.0,38946973671652.0,1113589428051.0,11459098427293.0,50406072098945.0,339.88,4.41,5.65,2025,사업보고서
323410,카카오뱅크,KOSPI,보통주,21850,1.16,10425100000000,477120,599797,17.63,19.67,7.23,480280000000.0,3086291000000.0,69659909000000.0,649371000000.0,6749866000000.0,76409775000000.0,1032.02,21.04,7.12,2025,사업보고서
259960,크래프톤,KOSPI,보통주,222500,1.37,10178900000000,45748,71846,43.58,12.57,10.6,733703643561.0,3326553694966.0,2249503836253.0,1054380980188.0,7184144206229.0,9433648042482.0,31.31,31.7,10.21,2025,사업보고서
443060,HD현대마린솔루션,KOSPI,보통주,221000,0.0,9908200000000,44833,104329,30.4,29.63,33.73,269571288127.0,1982700659426.0,447595203333.0,350141338776.0,824724855468.0,1272320058801.0,54.27,17.66,32.69,2025,사업보고서
005940,NH투자증권,KOSPI,보통주,26650,0.19,9839300000000,369206,379479,13.47,7.48,11.76,1031501000000.0,,73947294000000.0,1420580000000.0,9438104000000.0,83385398000000.0,783.5,,10.93,2025,사업보고서
006260,LS,KOSPI,보통주,313000,0.0,9765600000000,31200,111037,16.74,23.11,5.65,485145000000.0,31870031000000.0,17315204000000.0,1052554000000.0,7679588000000.0,24994792000000.0,225.47,3.3,6.32,2025,사업보고서
028050,삼성E&A,KOSPI,보통주,48750,-2.69,9555000000000,196000,1383575,38.61,14.41,13.76,648307939623.0,9028769083650.0,5593370097294.0,792078846892.0,4446187475181.0,10039557572475.0,125.8,8.77,14.58,2025,사업보고서
0126Z0,삼성에피스홀딩스,KOSPI,보통주,373500,-3.24,9293800000000,24883,65050,6.3,17.61,,85313155522.0,251689950548.0,1809815283137.0,-63640615999.0,5905769042165.0,7715584325302.0,30.64,-25.29,1.44,2025,사업보고서
047050,포스코인터내셔널,KOSPI,보통주,52700,0.38,9271100000000,175923,361179,7.85,11.19,9.27,636802406000.0,32373603908000.0,10940355413000.0,1165316105000.0,7812655175000.0,18753010588000.0,140.03,3.6,8.15,2025,사업보고서
090430,아모레퍼시픽,KOSPI,보통주,150600,5.76,8809000000000,58493,449386,26.29,36.36,4.41,247316269750.0,4252820221496.0,1457755533999.0,335826547063.0,5503457775495.0,6961213309494.0,26.49,7.9,4.49,2025,사업보고서
180640,한진칼,KOSPI,보통주,131300,3.71,8765900000000,66762,58040,18.83,-289.85,4.75,159181702000.0,298362106000.0,716530610000.0,-7523512000.0,3424127992000.0,4140658602000.0,20.93,-2.52,4.65,2025,사업보고서
007660,이수페타시스,KOSPI,보통주,112800,0.0,8280600000000,73409,604594,15.99,41.2,29.64,160482561697.0,1088025119176.0,533312849236.0,204724531402.0,756197181444.0,1289510030680.0,70.53,18.82,21.22,2025,사업보고서
161390,한국타이어앤테크놀로지,KOSPI,보통주,66400,1.22,8225300000000,123875,216555,39.29,6.78,9.39,971594538868.0,21202299462815.0,12445209082121.0,1841075890332.0,14201979362795.0,26647188444916.0,87.63,8.68,6.84,2025,사업보고서
047040,대우건설,KOSPI,보통주,19690,-1.55,8090800000000,410908,7078116,10.91,-14.46,-23.89,-916079534292.0,8054627137857.0,9883897059667.0,-815431279791.0,3474605615293.0,13358502674960.0,284.46,-10.12,-26.36,2025,사업보고서
016360,삼성증권,KOSPI,보통주,88500,0.23,7903000000000,89300,200316,26.28,6.53,13.09,1007226734146.0,,71615157044752.0,1375673177021.0,8068055959870.0,79683213004622.0,887.64,,12.48,2025,사업보고서
352820,하이브,KOSPI,보통주,180000,0.84,7759200000000,43107,108048,18.63,-20.59,-7.33,-254385318000.0,2649870246000.0,1934017978000.0,49318276000.0,3551456465000.0,5485474443000.0,54.46,1.86,-7.16,2025,사업보고서
009830,한화솔루션,KOSPI,보통주,33750,1.05,7590100000000,224893,1332669,12.59,-38.31,-7.01,-615282000000.0,13333055000000.0,21958972000000.0,-364759000000.0,11185039000000.0,33144011000000.0,196.32,-2.74,-5.5,2025,사업보고서
064400,LG씨엔에스,KOSPI,보통주,75800,1.88,7344000000000,96886,944390,5.08,15.25,17.35,439157596000.0,6129542718000.0,2343836218000.0,551828295000.0,2941438973000.0,5285275191000.0,79.68,9.0,14.93,2025,사업보고서
039490,키움증권,KOSPI,보통주,278500,-0.36,7304600000000,26228,57387,29.38,5.6,18.12,1114974212697.0,17121703940748.0,74451363015539.0,1488239956012.0,6722405133984.0,81173768149523.0,1107.51,8.69,16.59,2025,사업보고서
000880,한화,KOSPI,보통주,134900,3.61,7194100000000,53329,194654,20.66,15.68,3.3,1991600000000.0,74785440000000.0,240894093000000.0,4146883000000.0,48435327000000.0,289329420000000.0,497.35,5.55,4.11,2025,사업보고서
021240,코웨이,KOSPI,보통주,100400,2.14,7105000000000,70767,119518,54.47,10.5,18.14,617510076654.0,4963566073111.0,3386394640587.0,878651769382.0,3613727511069.0,7000122151656.0,93.71,17.7,17.09,2025,사업보고서
326030,SK바이오팜,KOSPI,보통주,88000,0.0,6891600000000,78313,124302,12.38,17.19,39.28,253253847619.0,706740960308.0,372039049706.0,203938471064.0,826269525829.0,1198308575535.0,45.03,28.86,30.65,2025,사업보고서
267270,HD건설기계,KOSPI,보통주,136600,-2.84,6546100000000,47922,184954,16.3,10.55,5.74,87034895000.0,3776524012000.0,1672399462000.0,170883006000.0,1930295930000.0,3602695392000.0,86.64,4.52,4.51,2025,사업보고서
128940,한미약품,KOSPI,보통주,509000,0.99,6520800000000,12811,142205,12.9,30.04,14.53,187135533539.0,1547531098763.0,714744458123.0,257799090185.0,1422853222734.0,2137597680857.0,50.23,16.66,13.15,2025,사업보고서
377300,카카오페이,KOSPI,보통주,47350,0.96,6405200000000,135273,225686,28.24,72.96,2.41,55690896351.0,958371073361.0,3388674354135.0,50366676830.0,1950906550511.0,5339580904646.0,173.7,5.26,2.85,2025,사업보고서
032640,LG유플러스,KOSPI,보통주,15020,1.9,6374900000000,424428,709268,41.5,12.05,6.01,509226000000.0,15451745000000.0,10614265000000.0,892131000000.0,9067527000000.0,19681792000000.0,117.06,5.77,5.62,2025,사업보고서
000100,유한양행,KOSPI,보통주,84900,2.66,6250000000000,73616,181591,21.9,29.01,8.81,185318996567.0,2186637586358.0,858641498243.0,104374493823.0,2362284335746.0,3220925833989.0,36.35,4.77,7.84,2025,사업보고서
062040,산일전기,KOSPI,보통주,202500,0.5,6205200000000,30643,322575,17.51,34.27,29.21,148921775330.0,501946220880.0,96488242881.0,178634181593.0,585470613825.0,681958856706.0,16.48,35.59,25.44,2025,사업보고서
000500,가온전선,KOSPI,보통주,204000,-3.55,6074600000000,29778,253167,2.02,94.49,10.97,51396625000.0,2545698074000.0,894139107000.0,79191591000.0,483788805000.0,1377927912000.0,184.82,3.11,10.62,2025,사업보고서
241560,두산밥캣,KOSPI,보통주,63100,1.94,6048500000000,95856,114774,39.13,12.14,5.71,282899000.0,6181806000.0,3546871000.0,482437000.0,5011583000.0,8558454000.0,70.77,7.8,5.64,2025,사업보고서
001440,대한전선,KOSPI,보통주,29700,-0.34,5821000000000,195993,1421670,12.16,-362.2,5.48,89877397889.0,3636018215712.0,1860939394871.0,128613046536.0,1632342790538.0,3493282185409.0,114.0,3.54,5.51,2025,사업보고서
066970,엘앤에프,KOSPI,보통주,134800,3.85,5484300000000,40685,471948,18.32,-16.34,-76.95,-534701333152.0,2154938965103.0,2457280374466.0,-156849943423.0,676823890646.0,3134104265112.0,363.06,-7.28,-79.0,2025,사업보고서
029780,삼성카드,KOSPI,보통주,47300,2.05,5480100000000,115859,100475,5.31,8.87,7.45,645923000000.0,,23311498000000.0,853695000000.0,8863284000000.0,32174782000000.0,263.01,,7.29,2025,사업보고서
175330,JB금융지주,KOSPI,보통주,29050,3.75,5418500000000,186522,243586,34.41,7.79,12.36,730040000000.0,,66948672000000.0,952314000000.0,6175172000000.0,73123844000000.0,1084.16,,11.82,2025,사업보고서
353200,대덕전자,KOSPI,보통주,107600,-3.32,5317300000000,49417,703956,15.52,36.45,5.37,47605327690.0,1065294559811.0,280701384139.0,49061483387.0,897305160164.0,1178006544303.0,31.28,4.61,5.31,2025,사업보고서
088350,한화생명,KOSPI,보통주,5950,8.58,5167800000000,868530,8872010,9.07,6.98,6.51,836319000000.0,,161910993000000.0,1147250000000.0,16623385000000.0,178534378000000.0,974.0,,5.03,2025,사업보고서
010060,OCI홀딩스,KOSPI,보통주,274500,-0.54,5125000000000,18670,175999,15.08,137.53,-2.27,-146247800000.0,3380060390000.0,3139344072000.0,-57627064000.0,4731526377000.0,7870870449000.0,66.35,-1.7,-3.09,2025,사업보고서
271560,오리온,KOSPI,보통주,129500,2.61,5119000000000,39529,56455,38.97,12.21,10.51,390597563174.0,3332442536373.0,686456144951.0,558258027192.0,3912207101349.0,4598663246300.0,17.55,16.75,9.98,2025,사업보고서
036570,NC,KOSPI,보통주,225000,0.9,4847400000000,21544,32455,38.25,7.85,10.79,347421554268.0,1506925065850.0,962709640428.0,16078426029.0,3370430829195.0,4333140469623.0,28.56,1.07,10.31,2025,사업보고서
034220,LG디스플레이,KOSPI,보통주,9620,0.31,4810000000000,500000,2110571,29.24,-3.56,3.44,303807000000.0,25810082000000.0,19077462000000.0,516977000000.0,7839238000000.0,26916700000000.0,243.36,2.0,3.88,2025,사업보고서
088980,맥쿼리인프라,KOSPI,보통주,9960,1.12,4770100000000,478922,1072441,8.84,,,,,,,,,,,,2025,사업보고서
051900,LG생활건강,KOSPI,보통주,318000,6.53,4762200000000,14976,90844,31.45,-73.24,-1.82,-85778983809.0,6355489977342.0,1299082229386.0,170688596929.0,5570301328895.0,6869383558281.0,23.32,2.69,-1.54,2025,사업보고서
